,ts_code,symbol,name,area,industry,fullname,market,list_date
2422,600260.SH,600260,凯乐科技,湖北,通信设备,湖北凯乐科技股份有限公司,主板,20000706
2423,600261.SH,600261,阳光照明,浙江,家用电器,浙江阳光照明电器集团股份有限公司,主板,20000720
2424,600262.SH,600262,北方股份,内蒙,汽车整车,内蒙古北方重型汽车股份有限公司,主板,20000630
2426,600266.SH,600266,城建发展,北京,区域地产,北京城建投资发展股份有限公司,主板,19990203
2427,600267.SH,600267,海正药业,浙江,化学制药,浙江海正药业股份有限公司,主板,20000725
2428,600268.SH,600268,国电南自,江苏,电气设备,国电南京自动化股份有限公司,主板,19991118
2429,600269.SH,600269,赣粤高速,江西,路桥,江西赣粤高速公路股份有限公司,主板,20000518
2430,600271.SH,600271,航天信息,北京,IT设备,航天信息股份有限公司,主板,20030711
2431,600272.SH,600272,开开实业,上海,中成药,上海开开实业股份有限公司,主板,20010228
2432,600273.SH,600273,嘉化能源,浙江,化工原料,浙江嘉化能源化工股份有限公司,主板,20030627
2434,600276.SH,600276,恒瑞医药,江苏,化学制药,江苏恒瑞医药股份有限公司,主板,20001018
2435,600277.SH,600277,亿利洁能,内蒙,综合类,亿利洁能股份有限公司,主板,20000725
2436,600278.SH,600278,东方创业,上海,商贸代理,东方国际创业股份有限公司,主板,20000712
2437,600279.SH,600279,重庆港九,重庆,港口,重庆港九股份有限公司,主板,20000731
2438,600280.SH,600280,中央商场,江苏,百货,南京中央商场(集团)股份有限公司,主板,20000926
2439,600281.SH,600281,太化股份,山西,综合类,太原化工股份有限公司,主板,20001109
2440,600282.SH,600282,南钢股份,江苏,普钢,南京钢铁股份有限公司,主板,20000919
2441,600283.SH,600283,钱江水利,浙江,水务,钱江水利开发股份有限公司,主板,20001018
2442,600284.SH,600284,浦东建设,上海,建筑工程,上海浦东路桥建设股份有限公司,主板,20040316
2443,600285.SH,600285,羚锐制药,河南,中成药,河南羚锐制药股份有限公司,主板,20001018
2444,600287.SH,600287,江苏舜天,江苏,商贸代理,江苏舜天股份有限公司,主板,20000901
2445,600288.SH,600288,大恒科技,北京,软件服务,大恒新纪元科技股份有限公司,主板,20001129
2448,600291.SH,600291,西水股份,内蒙,保险,内蒙古西水创业股份有限公司,主板,20000731
2449,600292.SH,600292,远达环保,重庆,环境保护,国家电投集团远达环保股份有限公司,主板,20001101
2450,600293.SH,600293,三峡新材,湖北,互联网,湖北三峡新型建材股份有限公司,主板,20000919
2451,600295.SH,600295,鄂尔多斯,内蒙,小金属,内蒙古鄂尔多斯资源股份有限公司,主板,20010426
2452,600297.SH,600297,广汇汽车,辽宁,汽车服务,广汇汽车服务集团股份公司,主板,20001116
2453,600298.SH,600298,安琪酵母,湖北,食品,安琪酵母股份有限公司,主板,20000818
2454,600299.SH,600299,安迪苏,北京,化学制药,蓝星安迪苏股份有限公司,主板,20000420
2455,600300.SH,600300,维维股份,江苏,软饮料,维维食品饮料股份有限公司,主板,20000630
2457,600302.SH,600302,标准股份,陕西,纺织机械,西安标准工业股份有限公司,主板,20001213
2458,600303.SH,600303,曙光股份,辽宁,汽车整车,辽宁曙光汽车集团股份有限公司,主板,20001226
2459,600305.SH,600305,恒顺醋业,江苏,食品,江苏恒顺醋业股份有限公司,主板,20010206
2460,600306.SH,600306,商业城,辽宁,百货,沈阳商业城股份有限公司,主板,20001226
2461,600307.SH,600307,酒钢宏兴,甘肃,普钢,甘肃酒钢集团宏兴钢铁股份有限公司,主板,20001220
2462,600308.SH,600308,华泰股份,山东,造纸,山东华泰纸业股份有限公司,主板,20000928
2463,600309.SH,600309,万华化学,山东,化工原料,万华化学集团股份有限公司,主板,20010105
2464,600310.SH,600310,桂东电力,广西,水力发电,广西桂东电力股份有限公司,主板,20010228
2465,600311.SH,600311,荣华实业,甘肃,黄金,甘肃荣华实业(集团)股份有限公司,主板,20010626
2466,600312.SH,600312,平高电气,河南,电气设备,河南平高电气股份有限公司,主板,20010221
2467,600313.SH,600313,农发种业,北京,种植业,中农发种业集团股份有限公司,主板,20010119
2468,600315.SH,600315,上海家化,上海,日用化工,上海家化联合股份有限公司,主板,20010315
2469,600316.SH,600316,洪都航空,江西,航空,江西洪都航空工业股份有限公司,主板,20001215
2470,600317.SH,600317,营口港,辽宁,港口,营口港务股份有限公司,主板,20020131
2471,600318.SH,600318,新力金融,安徽,多元金融,安徽新力金融股份有限公司,主板,20001208
2473,600320.SH,600320,振华重工,上海,工程机械,上海振华重工(集团)股份有限公司,主板,20001221
2475,600322.SH,600322,天房发展,天津,区域地产,天津市房地产发展(集团)股份有限公司,主板,20010910
2476,600323.SH,600323,瀚蓝环境,广东,水务,瀚蓝环境股份有限公司,主板,20001225
2477,600325.SH,600325,华发股份,广东,区域地产,珠海华发实业股份有限公司,主板,20040225
2478,600326.SH,600326,西藏天路,西藏,水泥,西藏天路股份有限公司,主板,20010116
2479,600327.SH,600327,大东方,江苏,汽车服务,无锡商业大厦大东方股份有限公司,主板,20020625
2480,600328.SH,600328,兰太实业,内蒙,化工原料,内蒙古兰太实业股份有限公司,主板,20001222
2481,600329.SH,600329,中新药业,天津,中成药,天津中新药业集团股份有限公司,主板,20010606
2482,600330.SH,600330,天通股份,浙江,元器件,天通控股股份有限公司,主板,20010118
2483,600331.SH,600331,宏达股份,四川,铅锌,四川宏达股份有限公司,主板,20011220
2484,600332.SH,600332,白云山,广东,中成药,广州白云山医药集团股份有限公司,主板,20010206
2485,600333.SH,600333,长春燃气,吉林,供气供热,长春燃气股份有限公司,主板,20001211
2486,600335.SH,600335,国机汽车,天津,汽车配件,国机汽车股份有限公司,主板,20010305
2487,600336.SH,600336,澳柯玛,山东,家用电器,澳柯玛股份有限公司,主板,20001229
2488,600337.SH,600337,美克家居,新疆,家居用品,美克国际家居用品股份有限公司,主板,20001127
2489,600338.SH,600338,西藏珠峰,西藏,铅锌,西藏珠峰资源股份有限公司,主板,20001227
2490,600339.SH,600339,中油工程,新疆,石油加工,中国石油集团工程股份有限公司,主板,20001225
2491,600340.SH,600340,华夏幸福,河北,区域地产,华夏幸福基业股份有限公司,主板,20031230
2492,600343.SH,600343,航天动力,陕西,航空,陕西航天动力高科技股份有限公司,主板,20030408
2493,600345.SH,600345,长江通信,湖北,通信设备,武汉长江通信产业集团股份有限公司,主板,20001222
2494,600346.SH,600346,恒力石化,辽宁,化纤,恒力石化股份有限公司,主板,20010820
2495,600348.SH,600348,阳泉煤业,山西,煤炭开采,阳泉煤业(集团)股份有限公司,主板,20030821
2496,600350.SH,600350,山东高速,山东,路桥,山东高速股份有限公司,主板,20020318
2497,600351.SH,600351,亚宝药业,山西,中成药,亚宝药业集团股份有限公司,主板,20020926
2498,600352.SH,600352,浙江龙盛,浙江,染料涂料,浙江龙盛集团股份有限公司,主板,20030801
2499,600353.SH,600353,旭光股份,四川,元器件,成都旭光电子股份有限公司,主板,20021120
2501,600355.SH,600355,精伦电子,湖北,元器件,精伦电子股份有限公司,主板,20020613
2502,600356.SH,600356,恒丰纸业,黑龙江,造纸,牡丹江恒丰纸业股份有限公司,主板,20010419
2503,600358.SH,600358,国旅联合,江苏,旅游服务,国旅联合股份有限公司,主板,20000922
2504,600359.SH,600359,新农开发,新疆,农业综合,新疆塔里木农业综合开发股份有限公司,主板,19990429
2505,600360.SH,600360,华微电子,吉林,半导体,吉林华微电子股份有限公司,主板,20010316
2506,600361.SH,600361,华联综超,北京,超市连锁,北京华联综合超市股份有限公司,主板,20011129
2507,600362.SH,600362,江西铜业,江西,铜,江西铜业股份有限公司,主板,20020111
2508,600363.SH,600363,联创光电,江西,元器件,江西联创光电科技股份有限公司,主板,20010329
2509,600365.SH,600365,通葡股份,吉林,红黄酒,通化葡萄酒股份有限公司,主板,20010115
2510,600366.SH,600366,宁波韵升,浙江,电器仪表,宁波韵升股份有限公司,主板,20001030
2511,600367.SH,600367,红星发展,贵州,化工原料,贵州红星发展股份有限公司,主板,20010320
2512,600368.SH,600368,五洲交通,广西,路桥,广西五洲交通股份有限公司,主板,20001221
2513,600369.SH,600369,西南证券,重庆,证券,西南证券股份有限公司,主板,20010109
2514,600370.SH,600370,三房巷,江苏,纺织,江苏三房巷实业股份有限公司,主板,20030306
2515,600371.SH,600371,万向德农,黑龙江,种植业,万向德农股份有限公司,主板,20020916
2516,600372.SH,600372,中航电子,北京,航空,中航航空电子系统股份有限公司,主板,20010706
2517,600373.SH,600373,中文传媒,江西,出版业,中文天地出版传媒集团股份有限公司,主板,20020304
2518,600375.SH,600375,华菱星马,安徽,汽车整车,华菱星马汽车(集团)股份有限公司,主板,20030401
2519,600376.SH,600376,首开股份,北京,区域地产,北京首都开发股份有限公司,主板,20010312
2520,600377.SH,600377,宁沪高速,江苏,路桥,江苏宁沪高速公路股份有限公司,主板,20010116
2521,600378.SH,600378,昊华科技,四川,化工原料,昊华化工科技集团股份有限公司,主板,20010111
2522,600379.SH,600379,宝光股份,陕西,电气设备,陕西宝光真空电器股份有限公司,主板,20020116
2523,600380.SH,600380,健康元,深圳,化学制药,健康元药业集团股份有限公司,主板,20010608
2524,600381.SH,600381,青海春天,青海,医疗保健,青海春天药用资源科技股份有限公司,主板,20010508
2525,600382.SH,600382,广东明珠,广东,商贸代理,广东明珠集团股份有限公司,主板,20010118
2526,600383.SH,600383,金地集团,深圳,全国地产,金地(集团)股份有限公司,主板,20010412
2528,600386.SH,600386,北巴传媒,北京,汽车服务,北京巴士传媒股份有限公司,主板,20010216
2529,600387.SH,600387,海越能源,浙江,石油贸易,海越能源集团股份有限公司,主板,20040218
2530,600388.SH,600388,龙净环保,福建,环境保护,福建龙净环保股份有限公司,主板,20001229
2531,600389.SH,600389,江山股份,江苏,农药化肥,南通江山农药化工股份有限公司,主板,20010110
2532,600390.SH,600390,五矿资本,湖南,多元金融,五矿资本股份有限公司,主板,20010115
2533,600391.SH,600391,航发科技,四川,航空,中国航发航空科技股份有限公司,主板,20011212
2534,600392.SH,600392,盛和资源,四川,小金属,盛和资源控股股份有限公司,主板,20030529
2535,600393.SH,600393,粤泰股份,广东,全国地产,广州粤泰集团股份有限公司,主板,20010319
2536,600395.SH,600395,盘江股份,贵州,煤炭开采,贵州盘江精煤股份有限公司,主板,20010531
2538,600397.SH,600397,安源煤业,江西,煤炭开采,安源煤业集团股份有限公司,主板,20020702
2539,600398.SH,600398,海澜之家,江苏,服饰,海澜之家股份有限公司,主板,20001228
2541,600400.SH,600400,红豆股份,江苏,服饰,江苏红豆实业股份有限公司,主板,20010108
2542,600403.SH,600403,大有能源,河南,煤炭开采,河南大有能源股份有限公司,主板,20031009
2543,600405.SH,600405,动力源,北京,电气设备,北京动力源科技股份有限公司,主板,20040401
2544,600406.SH,600406,国电南瑞,江苏,软件服务,国电南瑞科技股份有限公司,主板,20031016
2546,600409.SH,600409,三友化工,河北,化工原料,唐山三友化工股份有限公司,主板,20030618
2547,600410.SH,600410,华胜天成,北京,软件服务,北京华胜天成科技股份有限公司,主板,20040427
2548,600415.SH,600415,小商品城,浙江,商品城,浙江中国小商品城集团股份有限公司,主板,20020509
2550,600418.SH,600418,江淮汽车,安徽,汽车整车,安徽江淮汽车集团股份有限公司,主板,20010824
2551,600419.SH,600419,天润乳业,新疆,乳制品,新疆天润乳业股份有限公司,主板,20010628
2552,600420.SH,600420,现代制药,上海,化学制药,上海现代制药股份有限公司,主板,20040616
2554,600422.SH,600422,昆药集团,云南,中成药,昆药集团股份有限公司,主板,20001206
2556,600425.SH,600425,青松建化,新疆,水泥,新疆青松建材化工(集团)股份有限公司,主板,20030724
2557,600426.SH,600426,华鲁恒升,山东,农药化肥,山东华鲁恒升化工股份有限公司,主板,20020620
2558,600428.SH,600428,中远海特,广东,水运,中远海运特种运输股份有限公司,主板,20020418
2559,600429.SH,600429,三元股份,北京,乳制品,北京三元食品股份有限公司,主板,20030915
2560,600433.SH,600433,冠豪高新,广东,造纸,广东冠豪高新技术股份有限公司,主板,20030619
2561,600435.SH,600435,北方导航,北京,专用机械,北方导航控制技术股份有限公司,主板,20030704
2562,600436.SH,600436,片仔癀,福建,中成药,漳州片仔癀药业股份有限公司,主板,20030616
2563,600438.SH,600438,通威股份,四川,饲料,通威股份有限公司,主板,20040302
2564,600439.SH,600439,瑞贝卡,河南,服饰,河南瑞贝卡发制品股份有限公司,主板,20030710
2565,600444.SH,600444,国机通用,安徽,塑料,国机通用机械科技股份有限公司,主板,20040219
2566,600446.SH,600446,金证股份,深圳,软件服务,深圳市金证科技股份有限公司,主板,20031224
2567,600448.SH,600448,华纺股份,山东,纺织,华纺股份有限公司,主板,20010903
2568,600449.SH,600449,宁夏建材,宁夏,水泥,宁夏建材集团股份有限公司,主板,20030829
2569,600452.SH,600452,涪陵电力,重庆,水力发电,重庆涪陵电力实业股份有限公司,主板,20040303
